source_url	parsed_url
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/04/02/travel-to-wuhan.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/07/18/my-favorite-tools.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/286111.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Visual%20Studio%202010/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1432027
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1491305
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/NASA/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/14/integer-expansion.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/06/21/write-self-documenting-code.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Open%20Source/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/732610.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/%E6%95%8F%E6%8D%B7%E5%BC%80%E5%8F%91/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/F%23/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2008/10/08/fs-posts-indices.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/20/word-search-puzzle.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/04/25/1443246.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/css/blog-common.min.css?v=sqi5FxOybx6gjGoG6Zfy1wD-0AwznLNLYOVx7Y9tIN0
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1443246
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Visual%20Studio/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Discrete%20Mathematics/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1970445
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/04/discrete-math-part1.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/04/discrete-math-part2.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/07/08/guess-game-without-tdd.html
https://www.cnblogs.com/anderslly/	http://www.spiga.com.mx/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1488318
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/For%20fun/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/04/discrete-math-part1.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/99429.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Shortcut/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/05/24/vs-addin-set-vs2008-path.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/rss/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/06/21/write-self-documenting-code.html
https://www.cnblogs.com/anderslly/	http://www.51.la/?1748749
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Event/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2010/01/18/using-extension-methods.html#comments
https://www.cnblogs.com/anderslly/	http://www.cnblogs.com
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=2035890
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/05/10/vs-addin-toolwindow.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Menu/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/198402.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/04/12/travel-to-wuhan2.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/05/30/vs-addin-summary.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/IEvent/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1531601
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/45452.html
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=2083451
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/MVP/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1637912
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/01/07/if-programming-languages-were-religions.html
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=2454599
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Data%20Structure/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/112087.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/07/04/an-inconvenient-truth.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/05/05/1449206.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/119588.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/default.html?page=2
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=2441406
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/05/04/1449086.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2010/01/02/mvp-award.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/127899.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/06/13/hashset-part1.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Refactoring/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/06/03/2070192.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/iBATIS.NET/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Lucene.Net/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1970452
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/05/24/vs-addin-set-vs2008-path.html#comments
https://www.cnblogs.com/anderslly/	https://account.cnblogs.com/signin?ReturnUrl=https://www.cnblogs.com/anderslly/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/288879.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2009/08/30/retrieve-project-item-full-path.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Algorithm/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2007/09/07/ibatisinactionpreface.html#comments
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1989182
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/%E5%9C%B0%E7%90%83/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Best%20Practice/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Bindings/
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/p/jiebanet.html#comments
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1526180
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/rsd.xml
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/category/99431.html
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/Extension%20Method/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1551078
https://www.cnblogs.com/anderslly/	https://msg.cnblogs.com/send/Anders%20Cui
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=2447891
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/jieba.NET/
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=4814539
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/skins/minyx2_lite/bundle-minyx2_lite.min.css?v=X-dxG6x0T6WaGAELn3a9GQ4VPIPKKfWqcVigkSz_5Tc
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=2079308
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/10/discrete-math-part3.html#comments
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/archive/2011/03/06/making-changes.html#comments
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1449086
https://www.cnblogs.com/anderslly/	https://i.cnblogs.com/EditPosts.aspx?postid=1492490
https://www.cnblogs.com/anderslly/	https://www.cnblogs.com/anderslly/tag/NLP/
https://www.douban.com/	https://www.douban.com/photos/album/72064682/
https://www.douban.com/	https://www.douban.com/group/explore?tag=塔罗
https://www.douban.com/	https://www.douban.com/group/explore?tag=学术
https://www.douban.com/	https://www.douban.com/group/explore?tag=舞蹈
https://www.douban.com/	https://book.douban.com/tag/散文
https://www.douban.com/	https://www.douban.com/group/echofans/
https://www.douban.com/	https://music.douban.com/programme/40863390
https://www.douban.com/	https://www.douban.com/group/dashan/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-salon
https://www.douban.com/	https://movie.douban.com/subject/30282387/
https://www.douban.com/	https://m.douban.com/time/column/169?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://www.douban.com/group/explore?tag=音乐
https://www.douban.com/	https://www.douban.com/group/
https://www.douban.com/	https://movie.douban.com/subject/26794435/
https://www.douban.com/	https://www.douban.com/group/explore?tag=团购
https://www.douban.com/	https://www.douban.com/group/explore?tag=租房
https://www.douban.com/	https://www.douban.com/event/32832668/
https://www.douban.com/	https://www.douban.com/gallery/topic/761/?index=2&amp;r=topic?dcm=douban&dcs=anonymous-home-topic
https://www.douban.com/	https://www.douban.com/partner/
https://www.douban.com/	https://www.douban.com/group/explore?tag=二手
https://www.douban.com/	https://movie.douban.com/explore
https://www.douban.com/	https://movie.douban.com/subject/27180759/
https://www.douban.com/	https://www.douban.com/note/741754541/
https://www.douban.com/	https://www.douban.com/group/shafake/
https://www.douban.com/	https://book.douban.com/tag/绘本
https://www.douban.com/	https://movie.douban.com/tag/中国大陆
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1001
https://www.douban.com/	https://movie.douban.com/nowplaying/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1405
https://www.douban.com/	https://music.douban.com/programme/40802942
https://www.douban.com/	https://movie.douban.com/subject/26612258/
https://www.douban.com/	https://read.douban.com/reader/column/32374801/chapter/120238871/
https://www.douban.com/	https://www.douban.com/group/explore?tag=笑话
https://www.douban.com/	https://www.douban.com/group/explore?tag=运动
https://www.douban.com/	https://music.douban.com/subject/34850252/
https://www.douban.com/	https://shanghai.douban.com/hosts
https://www.douban.com/	https://movie.douban.com/subject/25747204/cinema/
https://www.douban.com/	https://www.douban.com/note/738957748/
https://www.douban.com/	https://www.douban.com/group/explore?tag=社会
https://www.douban.com/	https://book.douban.com/tag/励志
https://www.douban.com/	https://movie.douban.com/tag/印度
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1407
https://www.douban.com/	https://www.douban.com/group/explore?tag=家庭
https://www.douban.com/	https://music.douban.com/programme/358761
https://www.douban.com/	https://book.douban.com/tag/
https://www.douban.com/	https://douban.fm/explore/songlists/
https://www.douban.com/	https://book.douban.com/tag/企业史
https://www.douban.com/	https://book.douban.com/tag/推理
https://www.douban.com/	https://www.douban.com/gallery/topic/110496/?from=hot_topic_anony_sns
https://www.douban.com/	https://book.douban.com/tag/言情
https://www.douban.com/	https://www.douban.com/wetware/
https://www.douban.com/	https://www.douban.com/gallery/topic/114121/?from=hot_topic_anony_sns
https://www.douban.com/	https://www.douban.com/group/explore?tag=恋爱
https://www.douban.com/	https://site.douban.com/mayi12121/
https://www.douban.com/	https://book.douban.com/tag/?view=type
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-music
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-travel
https://www.douban.com/	https://www.douban.com/group/explore?tag=公益
https://www.douban.com/	https://m.douban.com/time/column/172?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://www.douban.com/group/explore?tag=美容
https://www.douban.com/	https://movie.douban.com/subject/26884354/
https://www.douban.com/	https://book.douban.com/tag/金融
https://www.douban.com/	https://www.douban.com/group/explore?tag=品牌
https://www.douban.com/	https://www.douban.com/note/741890482/
https://www.douban.com/	https://music.douban.com/subject/30339609/
https://www.douban.com/	https://www.douban.com/group/explore?tag=传媒
https://www.douban.com/	https://www.douban.com/group/explore?tag=旅行
https://www.douban.com/	https://book.douban.com/tag/日本文学
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-party
https://www.douban.com/	https://www.douban.com/note/739907479/
https://www.douban.com/	https://www.douban.com/gallery/topic/113622/?from=hot_topic_anony_sns
https://www.douban.com/	https://movie.douban.com/review/best/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1103
https://www.douban.com/	https://shanghai.douban.com/events
https://www.douban.com/	https://movie.douban.com/tag/励志
https://www.douban.com/	https://book.douban.com/tag/?view=type#文学
https://www.douban.com/	https://img3.doubanio.com/f/shire/929d7e5bfb15cd179ff6df68bbd3d7e501681909/css/core/_init_.css
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1408
https://www.douban.com/	https://movie.douban.com/subject/30362186/
https://www.douban.com/	https://movie.douban.com/tv/
https://www.douban.com/	https://book.douban.com/tag/编程
https://www.douban.com/	https://read.douban.com/ebook/120238717
https://www.douban.com/	https://read.douban.com/ebook/124191612
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1104
